Date,AAPL,AMZN,CVX,GS,JNJ,JPM,MSFT,NVDA,PFE,PG,SPY,XOM
2025-07-22,213.9495391845703,227.47000122070312,146.74916076660156,693.2437744140625,165.6545867919922,288.7176513671875,503.4983825683594,167.01129150390625,24.28592300415039,157.2205810546875,625.2737426757812,106.60685729980469
2025-07-23,213.7000732421875,228.2899932861328,149.76161193847656,710.1787719726562,166.80874633789062,293.9980773925781,504.09625244140625,170.7608642578125,24.498449325561523,157.18084716796875,630.59326171875,107.97209930419922
2025-07-24,213.31089782714844,232.22999572753906,152.4121856689453,711.82177734375,167.2624969482422,293.78997802734375,509.0887451171875,173.7205352783203,24.488788604736328,157.70716857910156,630.802001953125,108.81678771972656
2025-07-25,213.43064880371094,231.44000244140625,151.4438934326172,721.5214233398438,166.0195770263672,295.8407287597656,511.9088439941406,173.48056030273438,24.361038208007812,157.20071411132812,633.4667358398438,108.43373107910156
2025-07-28,213.6002960205078,232.7899932861328,152.85231018066406,716.2460327148438,163.96775817871094,295.50390625,510.7030334472656,176.73019409179688,23.88934326171875,156.0189666748047,633.3076782226562,109.45521545410156
2025-07-29,210.8261260986328,231.00999450683594,153.5858612060547,724.4907836914062,165.8321533203125,294.2754821777344,510.7727966308594,175.49032592773438,23.8795166015625,155.52244567871094,631.63720703125,110.86956024169922
2025-07-30,208.6107940673828,230.19000244140625,150.19195556640625,723.2733154296875,164.99365234375,296.8413391113281,511.4404296875,179.2499237060547,23.397994995117188,151.81834411621094,630.841796875,109.90702056884766
2025-07-31,207.1339111328125,234.11000061035156,148.3140869140625,716.1866455078125,162.5078125,293.4828796386719,531.62939453125,177.85006713867188,22.886995315551758,149.42507934570312,628.4754028320312,109.65164947509766
2025-08-01,201.95480346679688,214.75,148.07933044433594,702.31005859375,165.06271362304688,286.6768493652344,522.2722778320312,173.70053100585938,23.083532333374023,149.60382080078125,618.1743774414062,107.68727111816406
2025-08-04,202.9227752685547,211.64999389648438,147.72723388671875,718.6016845703125,168.72242736816406,291.5213317871094,533.7619018554688,179.97982788085938,23.122840881347656,149.7130584716797,627.5704956054688,105.45770263671875
2025-08-05,202.49366760253906,213.75,149.68336486816406,713.5340576171875,168.426513671875,288.658203125,525.8995361328125,178.24002075195312,24.32172966003418,149.4647979736328,624.3887329101562,105.33000946044922
2025-08-06,212.8019561767578,222.30999755859375,149.4290771484375,717.3248291015625,168.27853393554688,288.638427734375,523.0994262695312,179.39988708496094,23.515920639038086,151.79849243164062,629.17138671875,104.6130142211914
2025-08-07,219.56771850585938,223.1300048828125,149.8007354736328,712.3759765625,169.20579528808594,284.26947021484375,519.0137939453125,180.749755859375,23.810728073120117,152.4241180419922,628.6443481445312,104.06298828125
2025-08-08,228.86813354492188,222.69000244140625,151.6101531982422,713.890380859375,170.98141479492188,286.072509765625,520.2095947265625,182.6795196533203,24.154672622680664,152.4439697265625,633.5462646484375,104.89785766601562
2025-08-11,226.95997619628906,221.3000030517578,150.08438110351562,711.8811645507812,171.46478271484375,286.86505126953125,519.9405517578125,182.0395965576172,24.154672622680664,153.9037628173828,632.29345703125,103.94512939453125
2025-08-12,229.42758178710938,221.47000122070312,151.05267333984375,735.774169921875,170.43885803222656,290.12445068359375,527.3843383789062,183.1394805908203,24.223461151123047,154.01300048828125,639.02490234375,104.23977661132812
2025-08-13,233.10403442382812,224.55999755859375,152.4512939453125,737.0707397460938,172.056640625,287.8260498046875,518.7546997070312,181.5696563720703,24.72463607788086,154.33078002929688,641.2123413085938,105.68360137939453
2025-08-14,232.5545654296875,230.97999572753906,151.7568817138672,739.5550537109375,172.3525848388672,291.4222412109375,520.6480102539062,181.99960327148438,24.675500869750977,152.67237854003906,641.27197265625,105.46752166748047
2025-08-15,231.36570739746094,231.02999877929688,153.11639404296875,723.24365234375,174.24656677246094,287.7864074707031,518.3461303710938,180.42977905273438,24.704980850219727,153.28807067871094,639.7706298828125,105.566650390625
2025-08-18,230.66639709472656,231.49000549316406,151.9133758544922,723.481201171875,173.86184692382812,288.8167419433594,515.286865234375,181.98959350585938,24.636192321777344,154.6386260986328,639.63134765625,105.79466247558594
2025-08-19,230.3367156982422,228.00999450683594,150.32115173339844,713.999267578125,175.39085388183594,287.954833984375,507.98260498046875,175.6203155517578,24.881866455078125,157.3000030517578,636.1612548828125,106.48858642578125
2025-08-20,225.79110717773438,223.80999755859375,151.5276641845703,713.306396484375,176.41676330566406,289.5201416015625,503.9468078613281,175.38034057617188,24.940828323364258,158.4022979736328,634.470947265625,107.5889663696289
2025-08-21,224.68218994140625,221.9499969482422,153.83193969726562,708.6248168945312,176.5055389404297,288.7572937011719,503.2980041503906,174.96038818359375,25.294599533081055,157.62771606445312,631.925537109375,108.28289794921875
2025-08-22,227.53941345214844,228.83999633789062,156.43287658691406,734.2993774414062,176.86065673828125,293.4828796386719,506.2824401855469,177.97006225585938,25.43217658996582,157.56813049316406,641.6299438476562,110.31511688232422
2025-08-25,226.94000244140625,227.94000244140625,156.45266723632812,731.2310791015625,175.99258422851562,292.1553649902344,503.3179931640625,179.78985595703125,24.704980850219727,155.0656280517578,638.8060302734375,110.77112579345703
2025-08-26,229.08792114257812,228.7100067138672,155.6219482421875,741.287109375,175.3765106201172,295.7912292480469,501.1021423339844,181.7496337890625,24.488788604736328,154.8868865966797,641.4807739257812,110.5232925415039
2025-08-27,230.26678466796875,229.1199951171875,157.48118591308594,741.999755859375,175.67459106445312,296.4945983886719,505.7933349609375,181.57965087890625,24.636192321777344,155.87002563476562,642.9423828125,111.77237701416016
2025-08-28,232.33477783203125,231.60000610351562,157.560302734375,743.5338745117188,174.3430633544922,298.2679748535156,508.68792724609375,180.14981079101562,24.174325942993164,154.56910705566406,645.2192993164062,112.36717224121094
2025-08-29,231.91517639160156,229.0,158.82615661621094,741.5736083984375,176.0522003173828,298.61468505859375,505.7434387207031,174.1604766845703,24.331558227539062,155.94944763183594,641.3713989257812,113.29901885986328
2025-09-02,229.49752807617188,225.33999633789062,160.04257202148438,727.24462890625,176.93658447265625,296.91070556640625,504.1763610839844,170.7608642578125,24.54775047302246,156.8928680419922,636.61865234375,113.695556640625
2025-09-03,238.2390594482422,225.99000549316406,156.314208984375,726.9561157226562,176.87696838378906,296.72247314453125,504.40594482421875,170.60089111328125,24.361038208007812,157.0716094970703,640.06884765625,110.93965911865234
2025-09-04,239.5477752685547,235.67999267578125,155.94830322265625,745.2056274414062,177.63217163085938,300.99237060546875,507.02105712890625,171.64077758789062,24.115365982055664,158.08453369140625,645.4181518554688,111.42540740966797
2025-09-05,239.45787048339844,232.3300018310547,151.9628143310547,734.568359375,177.3042449951172,291.64019775390625,494.0752868652344,167.0012969970703,24.449480056762695,158.9087677001953,643.5488891601562,108.28289794921875
2025-09-08,237.64962768554688,235.83999633789062,152.29905700683594,738.1903686523438,177.0061492919922,290.1838684082031,497.2693176269531,168.2911376953125,24.12519073486328,157.90577697753906,645.1298217773438,108.89751434326172
2025-09-09,234.123046875,238.24000549316406,153.13967895507812,760.1515502929688,175.84353637695312,295.0779113769531,497.4789123535156,170.74085998535156,24.282421112060547,158.3526611328125,646.6212768554688,109.69058227539062
2025-09-10,226.5703582763672,230.3300018310547,156.04718017578125,765.7836303710938,174.680908203125,297.7428894042969,499.43524169921875,177.3101348876953,24.14484405517578,156.25730895996094,648.4906005859375,111.52454376220703
